tsne_1,tsne_2,label
-46.516464,43.75951,0
-46.675385,43.923603,0
-46.89164,44.080997,0
-49.65799,62.938255,0
-48.702496,61.754837,0
-48.04711,44.352654,0
-48.483894,44.74027,0
-47.07915,44.571777,0
-47.135826,45.474003,0
-47.746387,43.777584,0
-48.169155,43.56523,0
-48.364227,44.25056,0
-47.998913,44.55659,0
-46.636242,44.507698,0
-49.71084,62.927685,0
-47.79441,46.491684,0
-49.047924,44.829296,0
-52.907074,44.7721,0
-57.66392,44.58618,0
-47.86556,44.9044,0
-58.900322,44.808613,0
-55.641827,43.669266,0
-59.875786,44.704544,0
-47.95181,66.72911,0
-69.63087,48.40144,0
-69.5294,48.007034,0
-58.57356,43.05137,0
-58.375473,43.611748,0
-48.585274,63.755016,0
-58.629086,44.309673,0
-60.438282,45.078022,0
-69.77907,48.161427,0
-48.06087,66.3923,0
-69.94972,49.003803,0
-60.889923,45.551796,0
-49.4336,63.729446,0
-60.671623,45.377712,0
-70.143654,49.531918,0
-70.06601,49.37566,0
