number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_scale_pos_weight,params_subsample,state
69,0.17056711145386247,2025-11-12 06:07:29.335387,2025-11-12 06:07:30.366705,0 days 00:00:01.031318,0.0783384287646471,0.9022888912454405,0.7872074787032781,0.8394750903915033,0.4056464169235679,3.8264872251642728,0.16261260646799053,1,9,100,11.04448008530953,0.897440234321737,COMPLETE
70,0.17559641769352066,2025-11-12 06:07:30.367267,2025-11-12 06:07:32.359891,0 days 00:00:01.992624,0.26273691029498053,0.5405425456265772,0.8685082706876041,0.7696652974407869,0.0021494699810104406,4.968380000253042,0.12946649339836172,1,10,150,10.079610699376737,0.9639606089158194,COMPLETE
71,0.17604078639230342,2025-11-12 06:07:32.360510,2025-11-12 06:07:33.466775,0 days 00:00:01.106265,0.3574008318891468,0.5483903433654265,0.8692959954633049,0.7692297598049801,0.008954664670104508,4.902192938085691,0.13091284017351362,1,10,150,10.233140570526292,0.9495474199556347,COMPLETE
72,0.17280852426514925,2025-11-12 06:07:33.467388,2025-11-12 06:07:34.925721,0 days 00:00:01.458333,0.2734019758393952,0.583387631649676,0.8774474006832925,0.802801252244686,0.0035595289400721757,4.995241800724568,0.1317836759430783,1,10,250,10.089962990949552,0.9590027601296258,COMPLETE
73,0.16638120306112647,2025-11-12 06:07:34.926129,2025-11-12 06:07:35.469555,0 days 00:00:00.543426,0.2505715526682859,0.5203349688179711,0.8949235342466918,0.874163171549803,0.05901335440901765,4.634093514518144,0.1449645698249006,1,10,150,9.09135838724449,0.9328539613772193,COMPLETE
74,0.1662303048610313,2025-11-12 06:07:35.470005,2025-11-12 06:07:36.062727,0 days 00:00:00.592722,0.0871953010608057,0.559039520889238,0.8421970321710822,0.7657283270693277,0.02969421316127635,4.8296297873943566,0.11163085884854478,1,10,200,7.885006593246905,0.9410541295604876,COMPLETE
75,0.16647966586579602,2025-11-12 06:07:36.063350,2025-11-12 06:07:37.014304,0 days 00:00:00.950954,0.3716790629747505,0.6464944365719204,0.8622075695577939,0.8167965192105272,0.10256163993744927,4.6746551091096125,0.11450308271695962,1,10,100,9.814061230458336,0.9701558264549625,COMPLETE
76,0.16660872294551293,2025-11-12 06:07:37.014866,2025-11-12 06:07:37.713055,0 days 00:00:00.698189,0.5135749480309069,0.5842844895301514,0.9155927804174373,0.7934700566583114,0.20000514361309552,4.89321945441113,0.07246912500479688,1,10,200,12.677437951115502,0.9956173174054405,PRUNED
77,0.02264772726068345,2025-11-12 06:07:37.713629,2025-11-12 06:07:42.886092,0 days 00:00:05.172463,0.1861843701538505,0.5632081439202992,0.9066406825092921,0.7095714213981241,0.34124141769461497,4.456777973995379,0.10556295558909047,3,9,150,8.986765031329766,0.9177771232137758,COMPLETE
78,0.16778800290725476,2025-11-12 06:07:42.886710,2025-11-12 06:07:43.915676,0 days 00:00:01.028966,0.2906175844420287,0.5469036570226221,0.5072889290341233,0.780023853174684,0.04480815135820924,4.820709645760113,0.15426868418800527,1,10,200,13.518780526161716,0.9805492183078587,PRUNED
79,0.17104810796881112,2025-11-12 06:07:43.916087,2025-11-12 06:07:44.547624,0 days 00:00:00.631537,0.3484013057872733,0.5306353395462967,0.8428118513625201,0.7396909016881914,0.0006736611603141169,0.27978686559572086,0.14046872174237593,1,2,100,14.934562051226477,0.9461845857749873,COMPLETE
80,0.16136962174770408,2025-11-12 06:07:44.548080,2025-11-12 06:07:45.060654,0 days 00:00:00.512574,1.1231223063854154,0.6154687775365266,0.8852437644213129,0.5425586847309622,0.09214352569488524,0.725168713094415,0.12671467736113248,1,9,150,10.286738230076667,0.879294577783621,PRUNED
81,0.16596103111871321,2025-11-12 06:07:45.060991,2025-11-12 06:07:46.399014,0 days 00:00:01.338023,0.2622897390869484,0.5053461217716058,0.8736926164819427,0.8024114624143899,0.009638912996075872,4.969106064854371,0.1361463421601304,1,10,250,10.104519767020063,0.9640364306131036,PRUNED
82,0.1706207155195874,2025-11-12 06:07:46.399594,2025-11-12 06:07:47.978146,0 days 00:00:01.578552,0.07059514255052801,0.5359090122183243,0.8767614446137871,0.8141273272124365,0.1552458861242857,4.961542028718283,0.13050285655214217,1,10,250,9.916410040372808,0.9281140502479973,COMPLETE
83,0.16764410581923528,2025-11-12 06:07:47.978794,2025-11-12 06:07:49.081016,0 days 00:00:01.102222,0.21793692305648255,0.7253902880579182,0.9866079344122376,0.856279247542982,0.03358171626566178,4.627700795429151,0.17230152394998344,1,10,250,9.38314292889438,0.9723949113698485,COMPLETE
84,0.16826744162587665,2025-11-12 06:07:49.081543,2025-11-12 06:07:50.403773,0 days 00:00:01.322230,0.4008909681303499,0.6118234646579679,0.9210741791764785,0.7866165646310375,0.08385721481182554,4.821721546986669,0.06274303495120019,1,10,150,11.695175615157098,0.9592453493169547,COMPLETE
85,0.1713339988667538,2025-11-12 06:07:50.404234,2025-11-12 06:09:22.385327,0 days 00:01:31.981093,0.31300266449264796,0.870328955633049,0.8559971057008401,0.5162116409071388,0.016938384754270744,4.996923593686176,0.1507747998120445,1,9,300,10.72406419211472,0.9076709782247525,COMPLETE
86,0.17240260773270194,2025-11-12 06:09:22.385714,2025-11-12 06:09:23.499946,0 days 00:00:01.114232,0.6212065720016643,0.5885395807571786,0.9588427706680621,0.7574713349232942,0.12217526716979721,4.450827543466141,0.09605485345602754,1,3,200,8.114318616836623,0.5437489973597237,COMPLETE
87,0.13176208748611298,2025-11-12 06:09:23.500510,2025-11-12 06:09:23.977727,0 days 00:00:00.477217,0.4921549897487272,0.5724278186846512,0.9424188340876078,0.8371606028858272,0.04712075004189438,1.1298078237177411,0.03728281220652516,1,8,200,11.257636097953093,0.9521091446565739,COMPLETE
88,0.14762120895187786,2025-11-12 06:09:23.978345,2025-11-12 06:09:24.343406,0 days 00:00:00.365061,0.45513466377897427,0.760895899863566,0.8980015250715611,0.9368179010990931,0.5132635759329063,4.214552261407561,0.11673363747420686,2,10,150,12.32691753874465,0.9248093637277156,COMPLETE
89,0.1745570959088789,2025-11-12 06:09:24.343854,2025-11-12 06:09:25.813757,0 days 00:00:01.469903,0.5640176854833242,0.7957644660615331,0.6670832563584087,0.7725161839746196,0.07461052896151898,4.564252995971813,0.08803881831676917,1,9,250,14.142852153983062,0.8904655119275852,COMPLETE
